"STORE","STORE_NAME","STORE_CLASS","STORE_MGR_NAME","STORE_OPEN_DATE","STORE_CLOSE_DATE","PHONE_NUMBER","EMAIL","TOTAL_SQUARE_FT","SELLING_SQUARE_FT","LINEAR_DISTANCE","VAT_REGION","STOCKHOLDING_IND","CHANNEL_ID","FORMAT_NAME","STORE_FORMAT","MALL_NAME","TRANSFER_ZONE","DEFAULT_WH","DEFAULT_RDC","STOP_ORDER_DAYS","START_ORDER_DAYS","CURRENCY_CODE","LANG","TSF_ENTITY_ID","ORG_UNIT_ID","AUTO_RCV","STORE_TYPE","TIMEZONE_NAME","CUSTOMER_ORDER_LOC_IND","CREATE_ID","CREATE_DATETIME","BANNER_NAME","CHAIN_NAME","CHAIN_MGR_NAME","CHAIN_CURRENCY_CODE","CHANNEL_NAME","CHANNEL_TYPE","CO_NAME","CO_ADD1","CO_ADD2","CO_ADD3","CO_CITY","CO_STATE","CO_COUNTRY","CO_POST","CO_NAME_SECONDARY","CO_JURISDICTION_CODE","DISTRICT_NAME","DISTRICT_MGR_NAME","DISTRICT_CURRENCY_CODE","REGION_NAME","REGION_MGR_NAME","REGION_CURRENCY_CODE","COMPANY","CHAIN","AREA","REGION","DISTRICT","ADD_1","ADD_2","ADD_3","CITY","STATE","COUNTRY_ID","POST","CONTACT_NAME","COUNTY","JURISDICTION_CODE","AREA_NAME","AREA_CURRENCY_CODE","AREA_MGR_NAME","BUDGET_CCID","BRAND","BRAND_NAME","MAIN_BRAND","BUSINESS_UNIT","BUSSUNIT_DESC","BOX_DESC","STORE_COMP_STATUS","STORE_COMP_EFFECTIVE_DATE","STORE_COMP_DISCONTINUE_DATE","SOLO_MULTIBOX","LEGACY_STORE_CODE","RFID_ENABLED","ELIGIBLE_FOR_FORECAST"
31760,"HEN_DUBAI MALL - DETAIL","A","STM",15-11-16,24-12-20,"12345678","dummymail@alshaya.com","0","0","",14,"Y",31,"STAND-ALONE","STAND-ALONE","DUBAI MALL - DETAIL",1,"800008",,"60","1","AED",1,86,88,"D","C","Asia/Dubai","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","DUBAI","","AED",1,1,12,34,159,"DUBAI MALL - DETAIL","","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D757-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_DUBAI MALL - DETAIL - HEN","CLS",15-11-16,29-03-26,"SOLO","1029","Y",""
31770,"HEN_JAMEA PLAZA","A","STM",10-03-15,,"12345678","dummymail@alshaya.com","1413","0","",6,"Y",31,"STAND-ALONE","STAND-ALONE","Jamea Plaza Jeddah",1,"800011",,"60","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","JEDDAH","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,129,"JAMEA PLAZA","","","JEDDAH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S193-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_JAMEA PLAZA - HEN","LFL",10-03-15,29-03-26,"SOLO","450","Y",""
31775,"HEN_BEIRUT CITY CENTER MENS","A","STM",25-09-16,15-08-19,"12345678","dummymail@alshaya.com","0","0","",8,"Y",31,"STAND-ALONE","STAND-ALONE","BEIRUT CITY CENTER MENS",1,"800029",,"60","1","LBP",1,101,103,"D","C","Asia/Beirut","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","BEIRUT","","LBP","LEBANON","","LBP",1,1,7,7,118,"BEIRUT CITY CENTER MENS","","","BEIRUT","X07","LBN","","","","","LEBANON","LBP","","RG1-5160-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_BEIRUT CITY CENTER MENS - HEN","CLS",25-09-16,29-03-26,"SOLO","607","Y",""
31781,"HEN_BAWADI MALL","A","STM",24-06-09,,"12345678","dummymail@alshaya.com","1112","0","",14,"Y",31,"STAND-ALONE","STAND-ALONE","Bawadi Mall",1,"800008",,"60","60","AED",1,81463,25740,"D","C","Asia/Dubai","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL AIN","","AED","OUTERS","","AED",1,1,12,36,161,"BAWADI MALL","","","AL AIN","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-4104-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_BAWADI MALL - HEN","LFL",24-06-09,,"SOLO","920","Y",""
31790,"HEN_STAFF SHOP","A","STM",15-08-16,,"12345678","dummymail@alshaya.com","0","0","",14,"Y",31,"STAND-ALONE","STAND-ALONE","STAFF SHOP",1,"800008",,"60","60","AED",1,86,88,"D","C","Asia/Dubai","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","DUBAI","","AED",1,1,12,34,159,"STAFF SHOP","","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-Z344-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_STAFF SHOP - HEN","LFL",15-08-16,29-03-26,"SOLO","344","Y",""
31818,"HEN_THE GATE MALL","A","STM",12-08-13,,"12345678","dummymail@alshaya.com","1700","0","",7,"Y",31,"STAND-ALONE","STAND-ALONE","THE GATE MALL",1,"800004",,"60","60","KWD",1,81,82,"D","C","Asia/Kuwait","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","KUWAIT CITY","","KWD","KUWAIT","","KWD",1,1,6,6,117,"THE GATE MALL","","","KUWAIT CITY","X08","KWT","","","","","KUWAIT","KWD","","RA1-1589-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_THE GATE MALL - HEN","LFL",12-08-13,,"SOLO","561","Y",""
31836,"HEN_WORLD TRADE CENTRE","A","STM",20-01-13,,"12345678","dummymail@alshaya.com","0","0","",14,"Y",31,"STAND-ALONE","STAND-ALONE","World Trade Centre",1,"800008",,"60","60","AED",1,86,88,"D","C","Asia/Dubai","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","DUBAI","","AED",1,1,12,34,159,"WORLD TRADE CENTRE","","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D361-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_WORLD TRADE CENTRE - HEN","LFL",20-01-13,,"SOLO","241","Y",""
31843,"HEN_H&M-LEBANON ST(NEW)","A","STM",29-04-15,,"12345678","dummymail@alshaya.com","700","0","",3,"Y",31,"STAND-ALONE","STAND-ALONE","H&M-LEBANON ST(NEW)",1,"800031",,"60","60","EGP",1,5201,5202,"D","C","Africa/Cairo","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","CAIRO","","EGP","EGYPT","","EGP",1,1,3,3,108,"H&M-LEBANON ST(NEW)","","","CAIRO","X11","EGY","","","","","EGYPT","EGP","","RL1-E395-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_H&M-LEBANON ST(NEW) - HEN","LFL",29-04-15,29-03-26,"SOLO","506","Y",""
31967,"HEN_FAISALIAH CENTER","A","STM",17-11-17,,"12345678","dummymail@alshaya.com","1479","0","",6,"Y",31,"STAND-ALONE","STAND-ALONE","Faisaliah Center Riyadh",1,"800215",,"60","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"FAISALIAH CENTER","","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S918-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_FAISALIAH CENTER - HEN","LFL",17-11-17,,"SOLO","1040","Y",""
31999,"HEN_THE GALLERIA/ASEER MALL","A","STM",15-08-13,18-12-20,"12345678","dummymail@alshaya.com","0","0","",6,"Y",31,"STAND-ALONE","STAND-ALONE","Aseer Mall Abha",1,"800215",,"60","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","ABHA","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,142,"THE GALLERIA/ASEER MALL","","","ABHA","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S412-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_THE GALLERIA/ASEER MALL - HEN","CLS",15-08-13,29-03-26,"SOLO","808","Y",""
32095,"HEN_MALL OF OMAN","A","STM",11-03-22,,"12345678","dummymail@alshaya.com","1921","0","",11,"Y",31,"STAND-ALONE","STAND-ALONE","MALL OF OMAN",1,"800008",,"60","60","OMR",1,94,95,"D","C","Asia/Muscat","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","MUSCAT","","OMR","OMAN","","OMR",1,1,9,9,125,"MALL OF OMAN","","","MUSCAT","X05","OMN","","","","","OMAN","OMR","","RF1-4656-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_MALL OF OMAN - HEN","LFL",11-03-22,,"SOLO","1545","Y",""
32118,"HEN_HOME-JEDDAH SEASON CITYWALK ACTIVITY","A","STM",08-05-22,02-07-22,"12345678","dummymail@alshaya.com","0","0","",6,"Y",31,"STAND-ALONE","STAND-ALONE","HEN HOME-JEDDAH SEASON CITYWALK ACTIVITY",1,"800011",,"60","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","JEDDAH","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,129,"HEN HOME-JEDDAH SEASON CITYWALK ACTIVITY","","","JEDDAH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-H551-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_HOME-JEDDAH SEASON CITYWALK ACTIVITY - HEN","LFL",08-05-22,29-03-26,"SOLO","1552","Y",""
33085,"HEN_RIYADH CITY BOULEVARD (TEMP)","A","STM",09-02-23,,"12345678","dummymail@alshaya.com","0","0","0",6,"Y",31,"STAND-ALONE","STAND-ALONE","Boulevard Riyadh City",1,"800215",,"60","60","SAR",1,135,137,"D","C","Asia/Riyadh","Y","RMS01",27-01-23,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"RIYADH CITY BOULEVARD","","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-H679-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_RIYADH CITY BOULEVARD (TEMP) - HEN","NEW",09-02-23,29-03-26,"SOLO","1575","Y",""
38022,"HEN_MALL OF EMIRATES (FLAGSHIP)","A","Abdallah Issa",13-11-25,,"67723639","abdallah.issa@alshaya.com","0","","",14,"Y",31,"STAND-ALONE","STAND-ALONE","Mall of Emirates",1,"800008",,"60","60","AED",1,86,88,"D","C","Asia/Dubai","N","IMTIYAZ.SHAIKH",18-08-25,"HEN_HENNES_&_MAURITZ","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","DUBAI","","AED",1,1,12,34,159,"Mall Of Emirates","","","Dubai","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-J819-HEN","HEN","HENNES_&_MAURITZ","HEN","HENMAU","Hennes & Mauritz","HEN_MALL OF EMIRATES (FLAGSHIP) - HEN","NEW",13-11-25,,"SOLO","38022","Y",""
30021,"AME_LOCALIZER MALL","B","NAWAF SUHILE ALOTAIBI",18-03-17,,"+966-115115523","aeo.localizer-cpksa@alshaya.com","5274","5274","",6,"Y",3,"MALL","MALL","LOCALIZER MALL",1,"800012",,"","60","SAR",1,135,137,"D","C","Asia/Riyadh","N","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"LOCALIZER MALL-TAHLIA STREET","LOCALIZER MALL","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S776-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_LOCALIZER MALL - AME","LFL",18-03-17,29-03-26,"SOLO","12499","","Y"
30022,"AME_YAS MALL","B","SERGIY ZABELIN",19-11-14,,"+971-24926562","aeo.yasmall-uae@alshaya.com","5264","5264","",14,"Y",3,"MALL","MALL","YAS MALL",1,"800008",,"","60","AED",1,81463,25740,"D","C","Asia/Dubai","N","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","ABU DHABI","","AED","UAE","","AED",1,1,12,12,162,"YAS MALL","YAS MALL","","ABU DHABI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D524-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_YAS MALL - AME","LFL",19-11-14,,"SOLO","125","","Y"
30032,"AME_MALL OF QATAR","A","STM",10-12-16,,"+974-44529026","aeo.moq-qtr@alshaya.com","360","360","",12,"Y",3,"MALL","MALL","MALL OF QATAR",1,"800025",,"","60","QAR",1,71463,25200,"D","C","Asia/Qatar","N","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","QATAR CITY","","QAR","QATAR","","QAR",1,1,10,10,128,"MALL OF QATAR","MALL OF QATAR","","QATAR CITY","X04","QAT","","","","","QATAR","QAR","","RD1-3622-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_MALL OF QATAR - AME","LFL",10-12-16,,"SOLO","13069","","Y"
30035,"AME_EZDAN MALL AL WAKRAH","A","SUJAN LAMA",24-11-17,,"+974-44529095","aeo.ezd-qtr@alshaya.com","3229","3229","",12,"Y",3,"MALL","MALL","EZDAN MALL",1,"800025",,"","60","QAR",1,71463,25200,"D","C","Asia/Qatar","N","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","QATAR CITY","","QAR","QATAR","","QAR",1,1,10,10,128,"EZDAN MALL-AL WAKRAH","EZDAN MALL-AL WAKRAH","","QATAR CITY","X04","QAT","","","","","QATAR","QAR","","RD1-3346-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_EZDAN MALL AL WAKRAH - AME","LFL",24-11-17,,"SOLO","13184","","Y"
30047,"AME_BAWADI MALL","B","PANKAJ TIWARI",01-02-14,,"+971-37018050","aeo.bawadi-uae@alshaya.com","4327","4327","",14,"Y",3,"MALL","MALL","BAWADI MALL",1,"800008",,"","60","AED",1,81463,25740,"D","C","Asia/Dubai","N","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL AIN","","AED","UAE","","AED",1,1,12,12,161,"BAWADI MALL","BAWADI MALL","","AL AIN","X03","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D406-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_BAWADI MALL - AME","LFL",01-02-14,,"SOLO","217","","Y"
30089,"AME_MIRDIF CITY CENTRE","C","MARIA MENDOZA",16-03-10,,"+971-44190735","aeo.micc-uae@alshaya.com","8870","8870","",14,"Y",3,"MALL","MALL","MIRDIF CITY CENTER",1,"800008",,"","60","AED",1,86,88,"D","C","Asia/Dubai","Y","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"MIRDIF CITY CENTRE","MIRDIF CITY CENTRE","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-4347-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_MIRDIF CITY CENTRE - AME","LFL",16-03-10,,"SOLO","837","","Y"
30094,"AME_DUBAI MALL","C","ANAS AL KABCH",04-02-11,,"+971-44190309","aeo.dxbmall-uae@alshaya.com","7449","7449","",14,"Y",3,"MALL","MALL","DUBAI MALL",1,"800008",,"","60","AED",1,86,88,"D","C","Asia/Dubai","N","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"DUBAI MALL-1ST FLOOR-NEXT TO FASHION AVENUE","DUBAI MALL","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-4409-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_DUBAI MALL - AME","LFL",04-02-11,29-03-26,"SOLO","892","Y","Y"
30823,"DEB_MALL OF EMIRATES","A","BEVERLY FONSECA",22-06-05,,"+971-44190472","beverly.fonseca@alshaya.com","3634","3634","",14,"Y",11,"CONCESSION","CONCESSION","MALL OF EMIRATES",1,"800038",,"","14","AED",1,86,88,"D","C","Asia/Dubai","N","RMS01",01-09-21,"DEB_DEBENHAM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"MALL OF EMIRATES","MALL OF EMIRATES","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-4301-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","DEB_MALL OF EMIRATES - AME","LFL",11-11-17,29-03-26,"BOX_CONC","615","","Y"
30828,"DEB_RIYADH GALLERY","A","MOHAMMED REJAUL HAIDER",20-03-09,,"+966-115101283","rijaul.haider@alshaya.com","2914","2914","",6,"Y",11,"CONCESSION","CONCESSION","RIYADH GALLERY",1,"800012",,"","14","SAR",1,135,137,"D","C","Asia/Riyadh","N","RMS01",01-09-21,"DEB_DEBENHAM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"DEBS-RIYADH GALLERY","RIYADH GALLERY","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-1887-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","DEB_RIYADH GALLERY - AME","PTL",18-02-20,29-03-26,"BOX_CONC","417","","Y"
30913,"AME_KWT E-COM LOCATION123","A","STM",13-02-20,,"+12345678","dummymail@alshaya.com","0","0","",7,"N",12,"WEB STORE","WEB STORE","AME_KWT E-COM LOCATION",1,"800042",,"","60","KWD",1,81,82,"Y","C","Asia/Kuwait","Y","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL RAI","","KWD","KUWAIT","","KWD",1,1,6,6,168,"AME_KWT E-COM LOCATION","","","AL RAI","X08","KWT","","","","","KUWAIT","KWD","","RA1-1198-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_KWT E-COM LOCATION123 - AME","PTL",13-02-20,,"SOLO","1067","","Y"
30939,"DEB_MALL OF MUSCAT","A","STM",18-10-18,,"+968-22303581","dummymail@alshaya.com","0","2599","",11,"Y",11,"CONCESSION","CONCESSION","DEB_Mall of Muscat",1,"800008",,"","60","OMR",1,94,95,"D","C","Asia/Muscat","N","RMS01",01-09-21,"DEB_DEBENHAM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","MUSCAT","","OMR","OMAN","","OMR",1,1,9,9,125,"DEB_MALL OF MUSCAT","Mall of Muscat","","MUSCAT","X05","OMN","","","","","OMAN","OMR","","RF1-4525-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","DEB_MALL OF MUSCAT - AME","LFL",21-04-19,29-03-26,"BOX_CONC","85014","","Y"
31343,"ALS_STAFF_SHOP KWT NEW","B","STM",23-06-24,,"12345678","dummymail@alshaya.com","500","500","",7,"Y",3,"CONCESSION","CONCESSION","ALS_STAFF_SHOP KWT NEW",1,"800004",,"","60","KWD",1,81,82,"D","C","Asia/Kuwait","Y","RMS01",27-05-23,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","KUWAIT CITY","","KWD","KUWAIT","","KWD",1,1,6,6,117,"STAFF SHOP","","","KUWAIT CITY","X08","KWT","","STM","","","KUWAIT","KWD","","RA1-1159-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","ALS_STAFF_SHOP KWT NEW - AME","NEW",23-06-24,29-03-26,"MULTI_CONC","31343","N","N"
32054,"DEB_DOHA CITY CENTER","A","Girlie Lajom",10-03-22,,"974 70180634","","0","","",12,"Y",11,"MALL","MALL","CITY CENTER ",1,"800025",,"","30","QAR",1,71463,25200,"D","C","Asia/Qatar","N","LINDA.DALMEIDA",06-02-22,"DEB_DEBENHAM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DOHA CITY","","QAR","QATAR","","QAR",1,1,10,10,127,"City Center Doha Shopping Mall, Conference Centre 22744, Doha, Qatar","","","DOHA","X04","QAT","","","","","QATAR","QAR","","RD1-3262-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","DEB_DOHA CITY CENTER - AME","NEW",06-02-22,29-03-26,"BOX","32054","N","N"
32100,"ALS_UAE AMAZON RETAIL","A","SATYABRAT",01-07-22,,"TBC","dummy@alshaya.com","0","","",14,"Y",16,"WEB STORE","WEB STORE","AMAZON",1,"800008",,"","60","AED",1,81463,25740,"Y","C","Asia/Dubai","N","JAGDISH.JOSHI",01-06-22,"ALS_ALSHAYA","MIDDLE EAST","","","B2B","WHSL","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","UAE CITY","","AED","DUBAI","","AED",1,1,12,34,163,"AMAZON UAE RETAIL","","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-J480-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","ALS_UAE AMAZON RETAIL - AME","NEW",01-06-22,29-03-26,"MULTI","32100","N","N"
33089,"AME_GRANADA MALL AERIE","B","FADEL",22-06-23,,"","","210","210","",6,"Y",3,"MALL","MALL","Granada Mall Riyadh",1,"800215",,"30","30","SAR",1,135,137,"D","C","Asia/Riyadh","N","LINDA.DALMEIDA",09-02-23,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"AME GRANADA MALL","","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-H547-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_GRANADA MALL AERIE - AME","NEW",22-06-23,,"SOLO","33089","N","Y"
33178,"AME_THE WAREHOUSE MALL","A","FADEL",15-08-23,,"","","427","427","",7,"Y",3,"MALL","MALL","THE WAREHOUSE MALL",1,"800004",,"","60","KWD",1,81,82,"D","C","Asia/Kuwait","N","JAGDISH.JOSHI",28-05-23,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AHMADI","","KWD","KUWAIT","","KWD",1,1,6,6,166,"AME_THE WAREHOUSE MALL","","","AHMADI","X08","KWT","","","","","KUWAIT","KWD","","RA1-Q652-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_THE WAREHOUSE MALL - AME","NEW",15-08-23,,"SOLO","33178","Y","Y"
