"BRAND","TIME_ID","OPTION_ID","STORE","REGULAR_SLS_UNITS","PROMO_SLS_UNITS","MRKDWN_SLS_UNITS","BASE_HISTORY"
"AME",202437,"331394177_AMEC615",30089,0,0,1,0
"AME",202437,"331394177_AMEC615",33088,0,0,1,0
"AME",202437,"129320004_AMEC900",30031,1,0,0,1
"AME",202437,"331384172_AMEC140",33088,0,0,1,0
"AME",202437,"331199013_AMEC001",30030,2,0,0,2
"AME",202437,"129401612_AMEC107",33086,0,0,8,0
"AME",202437,"129557971_AMEC100",33086,0,0,1,0
"AME",202437,"129557986_AMEC200",33086,0,0,4,0
"AME",202437,"130393112_AMEC200",31076,2,0,0,2
"AME",202437,"130027813_AMEC379",33203,0,0,1,0
"AME",202437,"130132136_AMEC200",33086,0,0,1,0
"AME",202437,"129320004_AMEC900",30030,2,0,0,2
"AME",202437,"128967012_AMEC313",33086,0,0,3,0
"AME",202437,"130342852_AMEC529",30913,0,0,2,0
"AME",202437,"331344142_AMEC309",33093,0,0,13,0
"AME",202437,"331384172_AMEC341",32051,0,0,2,0
"AME",202437,"333324339_AMEC106",30064,1,0,0,1
"AME",202437,"130213005_AMEC001",30015,0,2,0,2
"AME",202437,"331384172_AMEC140",30020,0,0,1,0
"AME",202437,"130213005_AMEC100",30072,1,0,0,1
"AME",202438,"335124859_AMEC285",30057,0,1,0,1
"AME",202438,"335124680_AMEC237",30914,1,0,0,1
"AME",202438,"331584523_AMEC001",32064,0,0,4,0
"AME",202438,"331384172_AMEC140",33088,0,0,1,0
"AME",202438,"335124680_AMEC237",30064,1,0,0,1
"AME",202438,"129041930_AMEC207",30914,1,2,0,3
"AME",202438,"130213005_AMEC001",30914,9,3,0,12
"AME",202438,"331184035_AMEC404",30064,0,2,0,2
"AME",202438,"333274641_AMEC400",30064,1,1,0,2
"AME",202438,"335159425_AMEC100",30101,0,6,0,6
"AME",202438,"130097419_AMEC400",30069,0,0,1,0
"AME",202438,"130127836_AMEC001",30069,0,0,4,0
"AME",202438,"128984126_AMEC109",33088,0,17,0,17
"AME",202438,"331179022_AMEC400",33090,2,1,1,3
"AME",202438,"130362609_AMEC001",30069,0,0,16,0
"AME",202438,"130362611_AMEC900",30071,3,4,0,7
"AME",202438,"130362611_AMEC900",33088,3,12,0,15
"AME",202438,"335124859_AMEC285",30913,1,0,0,1
"AME",202438,"331179022_AMEC130",30074,0,2,0,2
"AME",202438,"130213005_AMEC001",31076,1,0,0,1
"AME",202438,"130213005_AMEC100",30074,2,0,0,2
"AME",202438,"272974398_AMEC209",30074,1,0,0,1
"AME",202438,"331179022_AMEC130",33101,0,0,1,0
"AME",202438,"130362611_AMEC900",30072,0,4,0,4
"AME",202438,"335159425_AMEC100",30071,1,0,0,1
"AME",202438,"331199013_AMEC001",30072,0,0,1,0
"AME",202438,"130161953_AMEC106",30085,0,0,2,0
"AME",202438,"271859385_AMEC309",33101,0,0,8,0
"AME",202438,"128893456_AMEC107",30915,0,0,1,0
"AME",202438,"130213005_AMEC001",33192,3,1,0,4
"AME",202438,"335159425_AMEC100",32012,1,2,0,3
"AME",202438,"130303238_AMEC300",30915,0,0,6,0
"AME",202438,"129842063_AMEC020",30915,0,0,1,0
"AME",202438,"130097419_AMEC615",30915,0,0,3,0
"AME",202438,"129319967_AMEC200",30915,0,0,1,0
"AME",202438,"331344142_AMEC256",30065,1,0,0,1
"AME",202438,"331344142_AMEC309",30065,0,0,1,0
"AME",202438,"130213005_AMEC100",30093,1,1,0,2
"AME",202438,"130362611_AMEC900",30915,5,2,0,7
"AME",202438,"130213005_AMEC100",30020,1,0,0,1
"AME",202438,"332239183_AMEC100",30915,0,0,1,0
"AME",202438,"331384172_AMEC341",30915,0,0,2,0
"AME",202438,"130362611_AMEC900",30054,2,5,0,7
"AME",202438,"331199013_AMEC001",30022,0,0,1,0
"AME",202438,"129320004_AMEC900",30077,0,1,0,1
"AME",202438,"130213005_AMEC001",30100,0,5,0,5
"AME",202438,"272311330_AMEC300",30057,0,0,2,0
"AME",202438,"129320004_AMEC900",31045,1,2,0,3
"AME",202438,"335159425_AMEC100",33088,2,6,0,8
"AME",202438,"331394177_AMEC615",33088,0,0,4,0
"AME",202438,"331384172_AMEC140",30052,1,0,0,1
"AME",202438,"335159425_AMEC100",30881,1,2,0,3
"AME",202438,"129532006_AMEC400",30089,0,0,2,0
"AME",202438,"335159425_AMEC100",30914,0,2,0,2
"AME",202438,"130712655_AMEC001",32026,0,0,1,0
"AME",202438,"331199013_AMEC001",33090,1,0,0,1
"AME",202438,"333274642_AMEC209",30914,0,1,0,1
"AME",202438,"130393119_AMEC249",32026,0,0,1,0
"AME",202438,"130132136_AMEC001",32026,0,0,1,0
"AME",202438,"130712655_AMEC100",30065,0,0,1,0
"AME",202438,"131062647_AMEC001",30045,0,0,1,0
"AME",202438,"129186379_AMEC600",30916,0,0,2,0
"AME",202438,"129320004_AMEC900",30090,0,1,0,1
"AME",202438,"331344142_AMEC309",30048,0,0,4,0
"AME",202438,"130342913_AMEC379",32067,0,0,1,0
"AME",202438,"130362611_AMEC900",30090,0,2,0,2
"AME",202438,"130362611_AMEC900",30913,2,1,0,3
"AME",202438,"335114576_AMEC001",30913,2,0,0,2
"AME",202438,"130213005_AMEC100",30024,0,4,0,4
"AME",202438,"331584523_AMEC001",30024,0,0,1,0
"AME",202438,"331394177_AMEC615",30100,0,0,2,0
"AME",202438,"331384172_AMEC140",30039,0,0,1,0
"AME",202438,"331344142_AMEC256",33193,0,0,3,0
"AME",202438,"130362611_AMEC900",32068,1,0,0,1
"AME",202438,"130213005_AMEC100",30061,0,1,0,1
"AME",202438,"130393112_AMEC300",31050,1,0,0,1
"AME",202438,"331344142_AMEC256",30070,0,0,5,0
"AME",202438,"331384172_AMEC341",30070,0,0,1,0
"AME",202438,"128989226_AMEC709",30915,0,0,1,0
"AME",202438,"128893456_AMEC100",30915,0,0,1,0
"AME",202438,"130213005_AMEC100",30915,3,0,0,3
"AME",202438,"130213005_AMEC001",30024,3,6,0,9
"AME",202438,"332239183_AMEC100",30100,0,0,2,0
"AME",202438,"129532007_AMEC900",30069,0,0,1,0
"AME",202438,"128922709_AMEC073",30915,0,0,1,0
"AME",202438,"331344142_AMEC309",30093,0,0,5,0
"AME",202438,"331344142_AMEC309",31045,0,0,1,0
"AME",202438,"129041930_AMEC207",30100,0,1,0,1
"AME",202438,"271859385_AMEC309",30915,0,0,14,0
"AME",202438,"130362609_AMEC001",30085,0,0,3,0
"AME",202438,"130362609_AMEC309",30085,0,0,5,0
"AME",202438,"130362611_AMEC900",30061,4,0,0,4
"AME",202438,"333274641_AMEC400",30057,1,0,0,1
"AME",202438,"331384172_AMEC140",30915,0,0,1,0
"AME",202438,"129532457_AMEC001",33203,0,0,1,0
"AME",202438,"331394177_AMEC615",32051,0,0,1,0
"AME",202438,"331344142_AMEC309",33088,0,0,4,0
"AME",202438,"331334139_AMEC219",30089,0,0,1,0
"AME",202438,"331394177_AMEC615",30064,0,0,2,0
"AME",202438,"331344142_AMEC309",30054,0,0,3,0
"AME",202438,"332244196_AMEC200",30064,0,0,1,0
"AME",202438,"331075785_AMEC900",33086,1,0,0,1
"AME",202438,"332239183_AMEC100",30054,0,0,2,0
"AME",202438,"335159425_AMEC100",32051,0,5,0,5
"AME",202438,"331179022_AMEC130",30030,1,0,0,1
"AME",202438,"130213005_AMEC001",30030,3,0,0,3
"AME",202438,"130362611_AMEC900",32098,1,0,0,1
"AME",202438,"130347844_AMEC817",30069,0,0,1,0
"AME",202438,"331384172_AMEC341",30048,0,0,1,0
"AME",202438,"130213005_AMEC100",33193,1,3,0,4
"AME",202438,"128984126_AMEC109",30048,0,6,0,6
"AME",202438,"333274641_AMEC400",33193,1,0,0,1
"AME",202438,"128984126_AMEC109",32057,0,2,0,2
"AME",202438,"130362611_AMEC900",30104,1,0,0,1
"AME",202438,"129532006_AMEC400",30069,0,0,1,0
"AME",202438,"130213005_AMEC001",30104,3,0,0,3
"AME",202438,"273494483_AMEC900",30069,0,0,1,0
"AME",202438,"130362609_AMEC200",30069,0,0,21,0
"AME",202438,"130362609_AMEC309",30069,0,0,12,0
"AME",202438,"130362611_AMEC900",30083,2,0,0,2
"AME",202438,"130362609_AMEC100",31343,0,0,1,0
"AME",202438,"331394177_AMEC615",30095,0,0,3,0
"AME",202438,"333864302_AMEC321",30064,0,1,0,1
"AME",202438,"331184035_AMEC404",30057,1,1,0,2
"AME",202438,"332239183_AMEC100",30057,0,0,2,0
"AME",202438,"331334139_AMEC219",30057,0,0,2,0
"AME",202438,"331344142_AMEC309",30057,0,0,3,0
"AME",202438,"130362611_AMEC900",30048,2,1,0,3
"AME",202438,"130362611_AMEC900",30095,0,1,0,1
"AME",202438,"130213005_AMEC001",30054,0,5,0,5
"AME",202438,"331199013_AMEC001",30054,0,0,4,0
"AME",202438,"331344142_AMEC256",30054,0,0,5,0
"AME",202438,"331384172_AMEC341",30054,0,0,1,0
"AME",202438,"331569473_AMEC109",30054,0,0,1,0
"AME",202438,"331344142_AMEC256",30913,0,0,4,0
"AME",202438,"331384172_AMEC140",30048,0,0,1,0
"AME",202438,"130213005_AMEC100",33192,0,1,0,1
"AME",202438,"331199013_AMEC001",30071,0,0,2,0
"AME",202438,"331184035_AMEC404",33101,3,0,0,3
"AME",202438,"130213005_AMEC001",30071,0,3,0,3
"AME",202438,"128984126_AMEC109",30865,0,1,0,1
"AME",202438,"130213005_AMEC001",33193,1,7,0,8
"AME",202438,"331394177_AMEC615",33193,0,0,2,0
"AME",202438,"333324339_AMEC106",33193,0,1,0,1
"AME",202438,"130362611_AMEC900",31076,1,0,0,1
"AME",202438,"128984126_AMEC109",30072,0,2,0,2
"AME",202438,"331184035_AMEC404",30071,2,0,0,2
"AME",202438,"130712655_AMEC001",30069,0,0,1,0
"AME",202438,"130393119_AMEC249",30069,0,0,2,0
"AME",202438,"130127836_AMEC106",30069,0,0,6,0
"AME",202438,"129041930_AMEC207",32057,0,1,0,1
"AME",202438,"331199013_AMEC001",30881,0,0,1,0
"AME",202438,"129377293_AMEC207",30069,0,0,1,0
"AME",202438,"333324339_AMEC106",30020,2,2,0,4
"AME",202438,"331199013_AMEC001",30065,0,2,0,2
"AME",202438,"331394177_AMEC615",30044,0,0,2,0
"AME",202438,"331394177_AMEC615",30020,0,0,1,0
"AME",202438,"331394177_AMEC615",30024,0,0,3,0
"AME",202438,"331184035_AMEC404",30077,0,1,0,1
"AME",202438,"331075785_AMEC900",30022,1,0,0,1
"AME",202438,"128890684_AMEC900",30915,0,0,1,0
"AME",202438,"128986067_AMEC600",30915,0,0,1,0
"AME",202438,"129426814_AMEC207",30915,0,0,1,0
"AME",202438,"128893777_AMEC026",30915,0,0,1,0
"AME",202438,"331584523_AMEC001",30022,0,0,3,0
"AME",202438,"130213005_AMEC100",30916,3,0,0,3
"AME",202438,"130213005_AMEC001",33088,1,4,0,5
"AME",202438,"130362611_AMEC900",30074,5,1,0,6
"AME",202438,"331199013_AMEC001",30074,2,0,0,2
"AME",202438,"130342965_AMEC309",30915,0,0,4,0
"AME",202438,"331384172_AMEC140",30093,0,0,1,0
"AME",202438,"333809601_AMEC001",30093,0,0,2,0
"AME",202438,"335124859_AMEC285",30914,2,2,0,4
"AME",202438,"331334139_AMEC219",30083,0,0,4,0
"AME",202438,"331584523_AMEC001",32051,0,0,1,0
"AME",202438,"273989949_AMEC600",30915,0,0,5,0
"AME",202438,"130213005_AMEC001",30074,2,2,0,4
"AME",202438,"130362611_AMEC900",33064,1,0,0,1
"AME",202438,"331344142_AMEC309",30914,0,0,2,0
"AME",202438,"130132136_AMEC001",30099,0,0,4,0
"AME",202438,"129320004_AMEC900",33064,2,0,0,2
"AME",202438,"331394177_AMEC615",30089,0,0,1,0
"AME",202438,"332239183_AMEC100",33088,0,0,3,0
"AME",202438,"130362611_AMEC900",30064,1,1,0,2
"AME",202438,"331384172_AMEC341",30089,0,0,1,0
"AME",202438,"331199013_AMEC001",33064,0,0,3,0
"AME",202438,"331384172_AMEC140",30064,0,0,1,0
"AME",202438,"331199013_AMEC001",30090,0,0,1,0
"AME",202438,"129320004_AMEC900",30030,0,3,0,3
"AME",202438,"331074769_AMEC001",33086,0,0,1,0
"AME",202438,"331344142_AMEC309",33086,0,0,1,0
"AME",202438,"130362611_AMEC900",30916,4,1,0,5
"AME",202438,"333864302_AMEC321",30914,1,1,0,2
"AME",202438,"130362609_AMEC200",31343,0,0,1,0
"AME",202438,"129320004_AMEC900",30054,1,0,0,1
"AME",202438,"335124680_AMEC237",30023,0,4,0,4
"AME",202438,"332244196_AMEC200",30914,0,0,1,0
"AME",202438,"331394177_AMEC615",30914,0,0,2,0
"AME",202438,"331394177_AMEC615",30057,0,0,2,0
"AME",202438,"331384172_AMEC341",30057,0,0,2,0
"AME",202438,"331354190_AMEC001",30054,0,0,1,0
"AME",202438,"333809601_AMEC001",30054,0,0,3,0
"AME",202438,"130362611_AMEC900",30914,8,4,0,12
"AME",202438,"335159425_AMEC100",30090,1,0,0,1
"AME",202438,"130213005_AMEC001",33090,2,0,0,2
"AME",202438,"273989949_AMEC600",33101,0,0,3,0
"AME",202438,"332244196_AMEC200",30054,0,0,1,0
"AME",202438,"129320004_AMEC900",33178,0,2,0,2
"AME",202438,"130213005_AMEC100",30914,12,4,0,16
"AME",202438,"130362609_AMEC309",30913,0,0,1,0
"AME",202438,"331584523_AMEC001",30913,0,0,1,0
"AME",202438,"129320004_AMEC900",30913,4,4,0,8
"AME",202438,"130362611_AMEC900",30039,0,2,0,2
"AME",202438,"331394177_AMEC615",30865,0,0,1,0
"AME",202438,"129557986_AMEC200",30865,0,0,4,0
"AME",202438,"130342852_AMEC529",30913,0,0,1,0
"AME",202438,"130213005_AMEC100",30865,1,0,0,1
"AME",202438,"130213005_AMEC001",32057,1,1,0,2
"AME",202438,"129041930_AMEC207",33099,0,1,0,1
"AME",202438,"130213005_AMEC100",30100,0,1,0,1
"AME",202438,"331384172_AMEC341",31045,0,0,1,0
"AME",202438,"130362611_AMEC900",30100,0,3,0,3
"AME",202438,"333809601_AMEC001",30057,0,0,1,0
"AME",202438,"130132136_AMEC200",31050,1,0,0,1
"AME",202438,"331199013_AMEC001",30101,0,0,2,0
"AME",202438,"331344142_AMEC256",30104,0,0,1,0
"AME",202438,"331384172_AMEC341",30104,0,0,1,0
"AME",202438,"272974398_AMEC036",31050,1,0,0,1
"AME",202438,"272974398_AMEC400",31050,1,0,0,1
"AME",202438,"128799990_AMEC900",30915,0,0,1,0
"AME",202438,"331074769_AMEC001",30044,0,0,1,0
"AME",202438,"331569473_AMEC109",30013,0,0,2,0
"AME",202438,"129557971_AMEC100",30915,0,0,1,0
"AME",202438,"128984126_AMEC109",30915,14,1,0,15
"AME",202438,"331384172_AMEC140",30074,0,0,1,0
"AME",202438,"331344142_AMEC256",30077,0,1,0,1
"AME",202438,"130362609_AMEC001",30915,0,0,5,0
"AME",202438,"335159425_AMEC100",30915,1,0,0,1
"AME",202438,"331199013_AMEC001",30915,0,0,1,0
"AME",202438,"331184035_AMEC404",30915,1,0,0,1
"AME",202438,"129320004_AMEC900",32012,0,1,0,1
"AME",202438,"129320004_AMEC900",33090,0,1,0,1
"AME",202438,"128786424_AMEC709",30915,0,0,1,0
"AME",202438,"129377353_AMEC200",30915,0,0,4,0
"AME",202438,"130213005_AMEC100",30881,0,2,0,2
"AME",202438,"130362611_AMEC900",30881,0,2,0,2
"AME",202438,"333864302_AMEC321",30095,1,0,0,1
"AME",202438,"128894587_AMEC207",30915,0,0,2,0
"AME",202438,"130213005_AMEC001",30044,1,3,0,4
"AME",202438,"331334139_AMEC219",33101,0,0,1,0
"AME",202438,"271864386_AMEC300",33101,0,0,2,0
"AME",202438,"129191855_AMEC041",30915,0,0,1,0
"AME",202438,"129186713_AMEC300",30915,0,0,1,0
"AME",202438,"130362611_AMEC900",30044,2,14,0,16
"AME",202438,"129041930_AMEC207",30093,1,0,0,1
"AME",202438,"128984126_AMEC109",30916,1,1,0,2
"AME",202438,"331344142_AMEC256",32051,0,0,1,0
"AME",202438,"331394177_AMEC615",30083,0,0,1,0
"AME",202438,"128984126_AMEC109",32051,2,0,0,2
"AME",202438,"332244196_AMEC200",30095,0,0,1,0
"AME",202438,"332239183_AMEC100",30095,0,0,1,0
"AME",202438,"331569473_AMEC109",30915,0,0,2,0
"AME",202438,"331199013_AMEC001",30100,0,0,2,0
"AME",202438,"331384172_AMEC341",30100,0,0,2,0
"AME",202438,"130393112_AMEC200",31076,2,0,0,2
"AME",202438,"331384172_AMEC140",30095,0,0,1,0
"AME",202438,"331384172_AMEC341",30095,0,0,1,0
"AME",202438,"331344142_AMEC256",30027,0,0,1,0
"AME",202438,"331344142_AMEC256",30915,0,0,3,0
"AME",202438,"129507558_AMEC900",32537,0,0,1,0
"AME",202438,"129041930_AMEC207",30064,1,0,0,1
"AME",202438,"333274641_AMEC400",30020,1,2,0,3
"AME",202438,"331394177_AMEC615",30065,0,2,1,2
"AME",202438,"130213005_AMEC001",30065,1,0,0,1
"AME",202438,"331584523_AMEC001",30065,0,0,1,0
"AME",202438,"331199013_AMEC001",32098,0,0,1,0
"AME",202438,"331344142_AMEC309",30020,0,0,2,0
"AME",202438,"332239183_AMEC100",32098,0,0,1,0
"AME",202438,"128984126_AMEC109",30064,0,2,0,2
"AME",202438,"130213005_AMEC100",30030,3,2,0,5
"AME",202438,"130362609_AMEC001",30913,0,0,1,0
"AME",202438,"130213005_AMEC001",30913,1,3,0,4
"AME",202438,"332239183_AMEC100",30064,0,0,1,0
"AME",202438,"130213005_AMEC100",33086,0,4,0,4
"AME",202438,"333809601_AMEC001",30064,0,0,1,0
"AME",202438,"331344142_AMEC256",33086,0,0,1,0
"AME",202438,"130362611_AMEC900",30023,1,0,0,1
"AME",202438,"331384172_AMEC140",30913,0,0,1,0
"AME",202438,"272974398_AMEC400",30048,0,0,1,0
"AME",202438,"130127836_AMEC106",32026,0,0,1,0
"AME",202438,"128774899_AMEC013",33086,0,0,1,0
"AME",202438,"128789106_AMEC013",33086,0,0,1,0
"AME",202438,"129041497_AMEC013",33086,0,0,1,0
"AME",202438,"335124680_AMEC237",30054,1,0,0,1
"AME",202438,"335124680_AMEC237",30913,1,0,0,1
"AME",202438,"130342851_AMEC100",30913,0,0,1,0
"AME",202438,"129320004_AMEC900",30865,0,4,0,4
"AME",202438,"130213005_AMEC001",30057,1,2,0,3
"AME",202438,"129041930_AMEC207",30057,1,1,0,2
"AME",202438,"331584523_AMEC001",30072,0,0,1,0
"AME",202438,"130213005_AMEC001",30865,1,0,0,1
"AME",202438,"331075785_AMEC900",30053,0,1,0,1
"AME",202438,"333274641_AMEC400",33178,0,1,0,1
"AME",202438,"130027813_AMEC379",30069,0,0,3,0
"AME",202438,"331199013_AMEC001",30093,0,0,1,0
"AME",202438,"130727664_AMEC300",30069,0,0,1,0
"AME",202438,"130213005_AMEC001",30101,0,4,0,4
"AME",202438,"130127836_AMEC823",30069,0,0,3,0
"AME",202438,"331384172_AMEC341",30093,0,0,2,0
"AME",202438,"272974398_AMEC400",30069,0,0,2,0
"AME",202438,"130362609_AMEC100",30069,0,0,4,0
"AME",202438,"129320012_AMEC523",30052,0,0,1,0
"AME",202438,"130362611_AMEC900",32057,0,5,0,5
"AME",202438,"331394177_AMEC615",33099,0,0,1,0
"AME",202438,"335159425_AMEC100",30023,0,1,0,1
"AME",202438,"331184035_AMEC404",32064,0,2,0,2
"AME",202438,"331384172_AMEC341",30052,0,0,2,0
"AME",202438,"331075785_AMEC900",30071,0,4,0,4
"AME",202438,"335114576_AMEC001",30914,1,0,0,1
"AME",202438,"130712655_AMEC001",32067,0,0,1,0
"AME",202438,"129320004_AMEC900",30095,1,6,0,7
"AME",202438,"130362611_AMEC900",30020,0,2,0,2
"AME",202438,"331384172_AMEC140",33193,0,0,1,0
"AME",202438,"130213005_AMEC100",31076,1,0,0,1
"AME",202438,"331384172_AMEC341",33099,0,0,1,0
"AME",202438,"128984126_AMEC109",30017,1,4,0,5
"AME",202438,"128984126_AMEC109",30029,0,1,0,1
"AME",202438,"331584523_AMEC001",30057,0,0,1,0
"AME",202438,"331344142_AMEC309",30913,0,0,3,0
"AME",202438,"130362611_AMEC900",30052,2,0,0,2
"AME",202438,"129320004_AMEC900",30052,1,0,0,1
"AME",202438,"128984126_AMEC109",30071,1,2,0,3
"AME",202438,"130362611_AMEC900",33178,0,2,0,2
"AME",202438,"129320004_AMEC900",30015,2,0,0,2
"AME",202438,"129083941_AMEC900",30915,0,0,1,0
"AME",202438,"130213005_AMEC001",30061,1,1,0,2
"AME",202438,"335124680_AMEC237",30020,0,2,0,2
"AME",202438,"129320004_AMEC900",30048,2,0,0,2
"AME",202438,"333324339_AMEC106",30054,0,1,0,1
"AME",202438,"331584523_AMEC001",30054,0,0,3,0
"AME",202438,"331569473_AMEC109",30072,0,0,2,0
"AME",202438,"333864302_AMEC321",32051,0,1,0,1
"AME",202438,"335159425_AMEC100",32013,1,0,0,1
"AME",202438,"331179022_AMEC130",30916,1,0,0,1
"AME",202438,"128828720_AMEC109",30915,0,0,2,0
"AME",202438,"128984126_AMEC109",30057,0,2,0,2
"AME",202438,"130362611_AMEC900",33099,0,2,0,2
"AME",202438,"331344142_AMEC309",30915,0,0,5,0
"AME",202438,"332244196_AMEC200",30093,0,0,2,0
"AME",202438,"331074769_AMEC001",32051,0,0,1,0
"AME",202438,"130393112_AMEC200",33064,3,0,0,3
"AME",202438,"128984126_AMEC109",33064,1,0,0,1
"AME",202438,"130213005_AMEC100",30083,0,1,0,1
"AME",202438,"128984126_AMEC109",30023,1,4,0,5
"AME",202438,"130213005_AMEC100",30054,1,2,0,3
"AME",202438,"331394177_AMEC615",30054,0,0,3,0
"AME",202438,"130362611_AMEC900",30057,0,4,0,4
"AME",202438,"130213005_AMEC001",30083,1,0,0,1
"AME",202438,"333229910_AMEC154",32051,1,0,0,1
"AME",202438,"331569473_AMEC109",30065,0,0,3,0
"AME",202438,"331344142_AMEC309",30024,0,0,2,0
"AME",202438,"331334139_AMEC219",30017,0,0,1,0
"AME",202438,"129320004_AMEC900",30057,1,2,0,3
"AME",202438,"130213005_AMEC001",32064,1,0,0,1
"AME",202438,"331074769_AMEC001",33178,0,0,4,0
"AME",202438,"331569473_AMEC109",32026,0,0,1,0
"AME",202438,"331584523_AMEC001",32026,0,0,1,0
"AME",202438,"335124680_AMEC237",30048,1,0,0,1
"AME",202438,"130712655_AMEC100",32026,0,0,1,0
"AME",202438,"331179022_AMEC400",33101,0,0,3,0
"AME",202438,"130362611_AMEC900",30017,1,2,0,3
"AME",202438,"128984126_AMEC109",31076,2,0,0,2
"AME",202438,"129186713_AMEC200",30052,0,0,4,0
"AME",202438,"128984126_AMEC109",33178,0,7,0,7
"AME",202438,"130213005_AMEC100",30090,0,1,0,1
"AME",202438,"331075785_AMEC900",30048,0,2,0,2
"AME",202438,"130161953_AMEC106",32026,0,0,2,0
"AME",202438,"331394177_AMEC615",30048,0,0,1,0
"AME",202438,"331384172_AMEC341",30020,0,0,2,0
"AME",202438,"130213005_AMEC001",30015,1,2,0,3
"AME",202438,"130132136_AMEC001",30020,0,0,1,0
"AME",202438,"331344142_AMEC309",30865,1,0,0,1
"AME",202438,"129320004_AMEC900",30064,1,2,0,3
"AME",202438,"128984126_AMEC109",30030,0,6,0,6
"AME",202438,"130362611_AMEC900",30030,4,1,0,5
"AME",202438,"129512308_AMEC900",33086,0,0,1,0
"AME",202438,"130132136_AMEC200",33086,0,0,1,0
"AME",202438,"130161953_AMEC106",33086,0,0,1,0
"AME",202438,"130362611_AMEC900",30024,5,1,0,6
"AME",202438,"130717656_AMEC800",30069,0,0,1,0
"AME",202438,"331075785_AMEC900",30064,1,0,0,1
"AME",202438,"130213005_AMEC001",33086,2,4,0,6
"AME",202438,"272974398_AMEC036",30069,0,0,2,0
"AME",202438,"130027813_AMEC106",30915,0,0,1,0
"AME",202438,"331344142_AMEC256",30044,0,0,1,0
"AME",202438,"331075785_AMEC900",30101,0,1,0,1
"AME",202438,"335114576_AMEC001",30101,1,0,0,1
"AME",202438,"331584523_AMEC001",30104,0,0,1,0
"AME",202438,"128921567_AMEC020",30915,0,0,2,0
"AME",202438,"129186411_AMEC600",30915,0,0,1,0
"AME",202438,"331199013_AMEC001",30053,0,0,1,0
"AME",202438,"331584523_AMEC001",30013,0,0,4,0
"AME",202438,"331394177_AMEC615",30093,0,0,6,0
"AME",202438,"130393112_AMEC300",30074,1,0,0,1
"AME",202438,"335159425_AMEC100",30029,1,0,0,1
"AME",202438,"272974398_AMEC209",30915,0,0,8,0
"AME",202438,"331184035_AMEC404",30093,1,1,0,2
"AME",202438,"272974398_AMEC400",30915,0,0,6,0
"AME",202438,"273909493_AMEC300",30915,1,0,0,1
"AME",202438,"273989949_AMEC001",33101,0,0,3,0
"AME",202438,"129041930_AMEC207",33088,1,1,0,2
"AME",202438,"331384172_AMEC341",30024,0,0,2,0
"AME",202438,"331075785_AMEC900",30024,1,0,0,1
"AME",202438,"129320004_AMEC900",30024,0,2,0,2
"AME",202438,"331569473_AMEC109",31045,0,0,1,0
"AME",202438,"128984126_AMEC109",30014,0,4,0,4
"AME",202438,"331584523_AMEC001",31045,0,0,1,0
"AME",202438,"128984126_AMEC109",30061,2,0,0,2
"AME",202438,"333274642_AMEC209",30057,1,1,0,2
"AME",202438,"331584523_AMEC001",30070,0,0,1,0
"AME",202438,"331569473_AMEC109",30022,0,0,1,0
"AME",202438,"130213005_AMEC100",32067,1,0,0,1
"AME",202438,"128984126_AMEC109",32068,3,0,0,3
"AME",202438,"130712655_AMEC341",30085,0,0,2,0
"AME",202438,"332019166_AMEC400",30085,0,0,6,0
"AME",202438,"335159425_AMEC100",30044,1,7,0,8
"AME",202438,"331384172_AMEC341",30044,0,0,1,0
"AME",202438,"128889974_AMEC251",30915,0,0,6,0
"AME",202438,"128909060_AMEC900",30915,0,0,6,0
"AME",202438,"331344142_AMEC256",30914,0,0,2,0
"AME",202438,"333324339_AMEC106",30914,2,0,0,2
"AME",202438,"331384172_AMEC341",30914,0,0,1,0
"AME",202438,"333274641_AMEC400",30914,0,1,0,1
"AME",202438,"128984126_AMEC109",30914,9,6,0,15
"AME",202438,"331394177_AMEC615",30077,0,2,0,2
"AME",202438,"130213005_AMEC100",30044,3,9,0,12
"AME",202438,"128984126_AMEC109",30044,1,2,0,3
"AME",202438,"331075785_AMEC900",30057,0,2,0,2
"AME",202438,"129296491_AMEC041",30915,0,0,2,0
"AME",202438,"129320007_AMEC400",30915,0,0,1,0
"AME",202438,"331584523_AMEC001",30915,0,0,1,0
"AME",202438,"332244196_AMEC200",30915,0,0,2,0
"AME",202438,"130213005_AMEC100",30057,0,2,0,2
"AME",202438,"130213005_AMEC100",33101,2,0,0,2
"AME",202438,"129041930_AMEC207",30001,1,2,0,3
"AME",202438,"130213005_AMEC001",30064,2,5,0,7
"AME",202438,"130213005_AMEC100",30064,1,4,0,5
"AME",202438,"333324339_AMEC106",30048,2,0,0,2
"AME",202438,"130213005_AMEC001",30048,1,4,0,5
"AME",202438,"332239183_AMEC100",32026,0,0,3,0
"AME",202438,"333324339_AMEC106",33088,1,5,0,6
"AME",202438,"331344142_AMEC309",30089,0,0,4,0
"AME",202438,"331334139_AMEC219",33088,0,0,1,0
"AME",202438,"333274641_AMEC400",33088,1,1,0,2
"AME",202438,"129318606_AMEC717",30052,0,0,1,0
"AME",202438,"129319956_AMEC717",30052,0,0,2,0
"AME",202438,"130213005_AMEC100",30048,1,3,0,4
"AME",202438,"331199013_AMEC001",30030,0,0,1,0
